file_name,formula,atom_num,formation_energy,B_element,X_element,sites,perovskite_judge
ICSD-28783.cif,Ti F3,4,-3.3343680807291665,['Ti'],['F'],[0],perovskite
ICSD-28892.cif,Cs8 Ge4 Cl24,36,-1.4148130633333331,['Ge'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-28899.cif,P4 Tl4 F24,32,-2.4856229159077383,['P'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-28901.cif,Sr4 Se4,8,-2.069160188333334,['Sr'],['Se'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-28903.cif,Mg4 S4,8,-1.573619925,['Mg'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-28904.cif,Sr4 O4,8,-2.7461176400000005,['Sr'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-28908.cif,La Ti O3,5,-3.143426269333333,['Ti'],['O'],[1],perovskite
ICSD-28921.cif,La Co O3,5,-2.617798333,['Co'],['O'],[1],perovskite
ICSD-28925.cif,La V O3,5,-2.8081797179999994,['V'],['O'],[1],perovskite
ICSD-28938.cif,K4 Cl4,8,-1.964815786875,['K'],['Cl'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-28949.cif,K Mg F3,5,-3.30217404825,['Mg'],['F'],[1],perovskite
ICSD-28950.cif,Ag Zn F3,5,-1.7649234182500002,['Zn'],['F'],[0],perovskite
ICSD-29003.cif,Ca Zr O3,5,-3.197676554,['Zr'],['O'],[1],perovskite
ICSD-29005.cif,Rb8 Ni4 F24,36,-2.30848653,['Ni'],['F'],"[8, 9, 10, 11]",perovskite
ICSD-29006.cif,Rb8 Cr4 F24,36,-2.6372560544444448,['Cr'],['F'],"[8, 9, 10, 11]",perovskite
ICSD-29007.cif,Cs8 Cr4 F24,36,-2.6558913794444448,['Cr'],['F'],"[8, 9, 10, 11]",perovskite
ICSD-290229.cif,Ba2 Si6 Ti2 O18,28,-2.9638407222619043,['Ti'],['O'],"[2, 3]",perovskite
ICSD-290278.cif,Ti4 P8 O28,40,-2.4953512616190467,['Ti'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-29027.cif,Rb8 Te4 Cl24,36,-1.2824630804629629,['Te'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-29028.cif,Rb8 Pt4 Cl24,36,-1.2648097047222224,['Pt'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-29030.cif,Cs8 Sn4 Cl24,36,-1.527578005694444,['Sn'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-29033.cif,Cs8 Pb4 Cl24,36,-1.3476055688888888,['Pb'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-29035.cif,Ti2 Cl6,8,-1.5862910651041666,['Ti'],['Cl'],"[0, 1]",perovskite
ICSD-290588.cif,Mg4 Cr8 O16,28,-2.0394374075,['Cr'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-29072.cif,Cs Pb Cl3,5,-1.5290662157499997,['Pb'],['Cl'],[1],perovskite
ICSD-29073.cif,Cs Pb Br3,5,-1.3209863679999998,['Pb'],['Br'],[1],perovskite
ICSD-290761.cif,La2 Cu6 Fe8 O24,40,-1.5060392238750004,['Fe'],['O'],"[2, 3, 4, 5, 6, 7, 8, 9]",perovskite
ICSD-29094.cif,Pb12 O16,28,-1.0628318407142854,['Pb'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-290980.cif,Na4 Mg4 F12,20,-3.25417727025,['Mg'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-291034.cif,Ca8 Ru4 O16,28,-2.189234255,['Ru'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-29117.cif,Pb Ti O3,5,-2.3118158248333343,['Ti'],['O'],[0],perovskite
ICSD-29118.cif,La Fe O3,5,-2.499444237000001,['Fe'],['O'],[1],perovskite
ICSD-29120.cif,La Cr O3,5,-2.507488241000001,['Cr'],['O'],[1],perovskite
ICSD-291295.cif,Te8 Y4 K4 O24,40,-1.927329318333333,['Y'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-29131.cif,Al3 F9,12,-3.547301618854167,['Al'],['F'],"[0, 1, 2]",perovskite
ICSD-29132.cif,Fe3 F9,12,-2.1946683353125,['Fe'],['F'],"[1, 2]",perovskite
ICSD-29133.cif,Co3 F9,12,-2.2888823619791667,['Co'],['F'],"[1, 2]",perovskite
ICSD-29134.cif,Rh3 F9,12,-1.6854567873958333,['Rh'],['F'],"[1, 2]",perovskite
ICSD-29149.cif,Ca8 Sn8 O24,40,-2.0779940922499995,['Sn'],['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-291504.cif,Mn4 S8,12,-0.7322360454885057,['Mn'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-29153.cif,Sr Zr O3,5,-3.325631378,['Zr'],['O'],[1],perovskite
ICSD-29154.cif,Sr Hf O3,5,-3.391700328,['Hf'],['O'],[1],perovskite
ICSD-291598.cif,Ag4 Bi4 Cs8 Cl24,40,-1.363407385,"['Ag', 'Bi']",['Cl'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-291604.cif,Li4 V4 P4 O20,32,-2.354119611011905,['Li'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-291718.cif,In4 Te4,8,-0.3028646208333332,['In'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-291907.cif,Na3 O6 Y3,12,-2.833098725,"['Na', 'Y']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-291966.cif,Nb2 Se4 H2,8,-0.2146655127083336,['H'],['Se'],"[2, 3, 4, 5, 6, 7]",perovskite
ICSD-29203.cif,Mn2 Sn2 O6,10,-1.4713267905431051,"['Sn', 'Mn']",['O'],"[0, 1, 2, 3]",perovskite
ICSD-29213.cif,Rh3 Li3 O6,12,-1.4761935308333338,"['Li', 'Rh']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-29214.cif,Rh3 Cu3 O6,12,-0.8941217752083338,['Rh'],['O'],"[3, 4, 5]",perovskite
ICSD-2931.cif,Fe4 Co4 B4 O16,28,-2.068324139285714,"['Fe', 'Co']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-29349.cif,Bi6 Se9,15,-0.391316317333334,['Bi'],['Se'],"[0, 1, 2, 3, 4, 5, 12, 13, 14]",perovskite
ICSD-29396.cif,La4 Te4,8,-1.5145434270833331,['La'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-29407.cif,K8 Si4 F24,36,-3.15010307,['Si'],['F'],"[8, 9, 10, 11]",perovskite
ICSD-29442.cif,K6 Ca3 C6 O18,33,-2.0328521684848484,['Ca'],['O'],"[6, 7, 8]",perovskite
ICSD-29534.cif,Ca As2 O6,9,-1.7791263066666672,"['As', 'Ca']",['O'],"[0, 1, 2]",perovskite
ICSD-29676.cif,Mn4 Sn2 S8,14,-0.4807448495258621,"['Sn', 'Mn']",['S'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-29741.cif,La Mn O3,5,-2.470841837793104,['Mn'],['O'],[1],perovskite
ICSD-300183.cif,K12 Bi4 Te12,28,-0.8007510028571428,['K'],['Te'],"[0, 1, 2, 3, 8, 9, 10, 11]",perovskite
ICSD-300249.cif,Cl6 Fe2 Cs2,10,-1.6355426632499994,['Fe'],['Cl'],"[2, 3]",perovskite
ICSD-30114.cif,Ni3 Sr3 F18,24,-2.5176808573958334,['Ni'],['F'],"[3, 4, 5]",perovskite
ICSD-30116.cif,Cu Zr F6,8,-2.887874675,"['Cu', 'Zr']",['F'],"[0, 1]",perovskite
ICSD-30240.cif,Ba4 S4,8,-2.2181510437500003,['Ba'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-3026.cif,Zn4 S6 O25 B2,37,-1.5500703866216223,['Zn'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-3028.cif,Mn4 S6 O25 B2,37,-1.5647028305638395,['Mn'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-3029.cif,Mg4 B2 S6 O25,37,-1.9232766387837843,['Mg'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-30310.cif,Ge2 K4 F12,18,-2.750891096388889,['Ge'],['F'],"[4, 5]",perovskite
ICSD-30339.cif,In2 Ga2 O6,10,-1.7205686337500006,['In'],['O'],"[0, 1]",perovskite
ICSD-30353.cif,Ca3 Ta Ga3 Si2 O14,23,-2.6795767852717383,['Ta'],['O'],[3],perovskite
ICSD-30372.cif,Se5 Bi2 Pb2,9,-0.4683643475925921,"['Bi', 'Pb']",['Se'],"[0, 1, 2, 3, 4, 5, 6]",perovskite
ICSD-30376.cif,Tl20 Se12,32,-0.33485770875,['Tl'],['Se'],"[16, 17, 18, 19]",perovskite
ICSD-30392.cif,Sn3 Sb6 Te12,21,-0.1745093867261905,"['Sn', 'Sb']",['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 15, 16, 17, 18, 19, 20]",perovskite
ICSD-30400.cif,Os2 O4,6,-1.067574658333334,['Os'],['O'],"[0, 1]",perovskite
ICSD-30418.cif,Bi4 Mn8 O20,32,-1.4869282744288794,['Mn'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-30538.cif,Al6 B6 O18,30,-2.7184508530000007,['Al'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-30583.cif,Sn4 P8 O28,40,-2.015328355327381,['Sn'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-30592.cif,Ca2 Cu6 Ti8 O24,40,-1.9773123117083329,['Ti'],['O'],"[2, 3, 4, 5, 6, 7, 8, 9]",perovskite
ICSD-30612.cif,Mo F3,4,-2.1041759290625004,['Mo'],['F'],[0],perovskite
ICSD-30613.cif,Ta F3,4,-2.4064858490625003,['Ta'],['F'],[0],perovskite
ICSD-30662.cif,Ni2 O8 Ba6,16,-2.06856971625,['O'],['Ba'],"[8, 9]",anti-perovskite
ICSD-30672.cif,Fe6 Ti6 O18,30,-2.5829752413333344,['Fe'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-30739.cif,Cs Pb F3,5,-2.53679572325,['Pb'],['F'],[1],perovskite
ICSD-30813.cif,Cd7 I14,21,-0.6014421622619048,['Cd'],['I'],"[0, 1, 2, 3, 4, 5, 6]",perovskite
ICSD-30971.cif,Cd6 Ge6 O18,30,-1.437761058333334,['Ge'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-31063.cif,Na F2 H,4,-2.26898373875,['Na'],['F'],[0],perovskite
ICSD-31201.cif,K4 Si8 O18,30,-2.638183241000001,['Si'],['O'],"[4, 5]",perovskite
ICSD-31295.cif,K6 Mg3 C6 O18,33,-1.911074087575758,['Mg'],['O'],"[6, 7, 8]",perovskite
ICSD-31316.cif,Li4 Sc4 O8,16,-3.0015781727083337,['Sc'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-31357.cif,Cd4 K4 Cl12,20,-1.45900688025,['Cd'],['Cl'],"[4, 5, 6, 7]",perovskite
ICSD-31368.cif,Cu2 Al2 O4,8,-2.114871385,['Al'],['O'],"[0, 1]",perovskite
ICSD-31387.cif,Ni6 B4 O12,22,-1.6868706013636368,['Ni'],['O'],"[0, 1]",perovskite
ICSD-31485.cif,Sn4 Pb8 O16,28,-1.3966955866071429,['Sn'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-31498.cif,K4 Mn4 F12,20,-2.455260006543104,['Mn'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-31536.cif,Cd6 Br12,18,-0.8850813316666665,['Cd'],['Br'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-31547.cif,Al12 O18,30,-3.028687294666668,['Al'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-31640.cif,La2 O2 S,5,-3.1166788320000007,['S'],['La'],[2],anti-perovskite
ICSD-31687.cif,S4 Na8 O16,28,-1.869115431428572,['Na'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-31781.cif,Rb4 Ni8 F24,36,-2.043365733611112,"['Rb', 'Ni']",['F'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-31816.cif,Na4 S2 O6,12,-1.7435094783333334,['Na'],['O'],"[0, 1]",perovskite
ICSD-31822.cif,K4 Mn4 F12,20,-2.4490805745431032,['Mn'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-31840.cif,Zn4 Te4,8,-0.1689280720833332,['Zn'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-31863.cif,Pb10 Cl2 As6 O18,36,-1.2045330324305563,['Pb'],['O'],"[6, 7]",perovskite
ICSD-31864.cif,Ca2 Ti2 O6,10,-3.1142033813333327,['Ti'],['O'],"[2, 3]",perovskite
ICSD-31887.cif,Ti Ba O3,5,-3.094401560333333,['Ti'],['O'],[1],perovskite
ICSD-31916.cif,Pt3 Co3 O6,12,-1.4653145533333334,['Co'],['O'],"[0, 1, 2]",perovskite
ICSD-31917.cif,Pd3 Co3 O6,12,-1.4562160654166671,['Co'],['O'],"[0, 1, 2]",perovskite
ICSD-31959.cif,Rb3 Sc3 O6,12,-2.674900614166667,['Sc'],['O'],"[3, 4, 5]",perovskite
ICSD-31960.cif,Rb2 Sc2 O4,8,-2.67717468875,['Sc'],['O'],"[2, 3]",perovskite
ICSD-32001.cif,W3 O9,12,-2.211272090833333,['W'],['O'],"[0, 1, 2]",perovskite
ICSD-32193.cif,Cs8 Na4 V4 Cl24,40,-1.6265967585,"['V', 'Na']",['Cl'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-32221.cif,Ge4 Cs8 F24,36,-2.7775334227777773,['Ge'],['F'],"[8, 9, 10, 11]",perovskite
ICSD-32304.cif,Pb4 I12 Cs4,20,-1.0575935842499995,['Pb'],['I'],"[4, 5, 6, 7]",perovskite
ICSD-32353.cif,Ba8 Mg4 W4 O24,40,-2.770162683000001,"['Mg', 'W']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-32361.cif,Nb4 Co8 O18,30,-2.0470098636666667,"['Nb', 'Co']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-32370.cif,La2 Cu6 Ru8 O24,40,-1.2514622233750003,['Ru'],['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-32386.cif,Sb2 Te2 S,5,-0.2284899926666668,['Sb'],"['S', 'Te']","[0, 1, 4]",perovskite
ICSD-32511.cif,Hg4 Na4 P4 O16,28,-1.7286786871088435,['Na'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-32544.cif,Mn4 Rb6 Br14,24,-1.1213957781609196,['Mn'],['Br'],"[6, 7, 8, 9]",perovskite
ICSD-32551.cif,Fe6 Ga6 S15,27,-0.9791379786111108,['Fe'],['S'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]",perovskite
ICSD-32573.cif,Na4 Ca4 V4 O16,28,-2.6474539717857146,['Ca'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-32576.cif,Rb6 Mn6 Br18,30,-1.1772030721264373,['Mn'],['Br'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-32583.cif,Ni8 Nb4 O24 B4,40,-1.98953915275,['Ni'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-32634.cif,Cu3 Al3 O6,12,-2.114919576666668,['Al'],['O'],"[0, 1, 2]",perovskite
ICSD-32641.cif,Fe8 P4 O20,32,-1.9756536887202385,['Fe'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-32655.cif,In Ag S2,4,-0.49986784125,"['In', 'Ag']",['S'],"[0, 1, 2, 3]",perovskite
ICSD-32710.cif,K4 Mn4 Cl12,20,-1.2954752975431034,['Mn'],['Cl'],"[4, 5, 6, 7]",perovskite
ICSD-32711.cif,K4 Mn4 Cl12,20,-1.3005446920431034,['Mn'],['Cl'],"[4, 5, 6, 7]",perovskite
ICSD-32730.cif,Li2 Ca2 Co2 F12,18,-3.1105756878703703,"['Li', 'Co', 'Ca']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-32733.cif,Li2 Sr2 Ni2 F12,18,-2.766989388425926,"['Li', 'Ni', 'Sr']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-33175.cif,Sc4 F24 Cs8 Na4,40,-3.32578293875,"['Na', 'Sc']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-33177.cif,Sc4 F24 Cs8 Rb4,40,-3.3174960334999994,"['Rb', 'Sc']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-33178.cif,Sc4 F24 Cs12,40,-3.29082929425,"['Cs', 'Sc']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-33279.cif,Fe4 Na8 O16 Li12,40,-1.6725741802499996,['Na'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-332.cif,S16 Si4 Fe8,28,-1.0948259492857144,['Fe'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-333.cif,S16 Ge4 Fe8,28,-0.9574087846428568,['Fe'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-33507.cif,Na8 Mg4 Al4 F28,44,-3.3157788728409088,"['Al', 'Mg']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-33519.cif,K4 Mg2 F8,14,-3.145398060714286,['Mg'],['F'],"[4, 5]",perovskite
ICSD-33522.cif,K4 Co2 F8,14,-2.62533087,['Co'],['F'],"[4, 5]",perovskite
ICSD-33523.cif,K6 Ni4 F14,24,-2.2973790151041658,['Ni'],['F'],"[6, 7, 8, 9]",perovskite
ICSD-33525.cif,K6 Mn4 F14,24,-2.5036156682650863,['Mn'],['F'],"[6, 7, 8, 9]",perovskite
ICSD-33527.cif,Ba6 Mg2 Sb4 O18,30,-2.2949592906666667,"['Mg', 'Sb']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-33529.cif,Ba6 Mg2 Ru4 O18,30,-2.0591445816666667,"['Ru', 'Mg']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-33539.cif,N4 H16 Al4 F16,40,-2.00097771075,['Al'],['F'],"[0, 1, 2, 3]",perovskite
ICSD-33546.cif,K2 Sb2 O6,10,-1.649284855,['Sb'],['O'],"[2, 3]",perovskite
ICSD-33552.cif,Cd4 Cl12 Rb4,20,-1.46608300675,['Cd'],['Cl'],"[4, 5, 6, 7]",perovskite
ICSD-33553.cif,K3 Tl3 O6,12,-1.0489264837500003,"['K', 'Tl']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-33554.cif,Rb3 Tl3 O6,12,-0.9815200116666668,['Tl'],['O'],"[3, 4, 5]",perovskite
ICSD-33569.cif,Ba4 Cu2 W2 O12,20,-2.2528074377500005,['W'],['O'],"[6, 7]",perovskite
ICSD-33613.cif,V2 S2,4,-0.999836555,['V'],['S'],"[0, 1]",perovskite
ICSD-33623.cif,Ba8 Sc4 Sb4 O24,40,-0.3977301455000003,['Ba'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-33624.cif,Ba8 Y4 Sb4 O24,40,-0.58790382225,['Ba'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-33633.cif,Li4 Tl4 O8,16,-1.1183194583333331,"['Li', 'Tl']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-33666.cif,Sr Zr O3,5,-0.8260386439999998,['Sr'],['O'],[0],perovskite
ICSD-33667.cif,Cd Ti O3,5,-0.2197576903333335,['Cd'],['O'],[1],perovskite
ICSD-33673.cif,Mn I2,3,-0.3079400654885056,['Mn'],['I'],[0],perovskite
ICSD-33710.cif,Pd4 Rb8 Cl24,36,-1.184558180833333,['Pd'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-33722.cif,Zn6 Ge6 O18,30,-1.5567022476666674,['Ge'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-33736.cif,Co4 S4 O16,24,-1.4333793570833333,['Co'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-33752.cif,Mn3 Cl6,9,-0.966302292710728,['Mn'],['Cl'],"[0, 1, 2]",perovskite
ICSD-33776.cif,Mn2 Li2 O14 H12,30,-1.2436557708199227,['Li'],['O'],"[0, 1]",perovskite
ICSD-33786.cif,Sn8 F24,32,-2.4290151628125,['Sn'],['F'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-33788.cif,Ba3 Sn3 F18,24,-3.0697139643229168,['Sn'],['F'],"[3, 4, 5]",perovskite
ICSD-33789.cif,Ba3 Ti3 F18,24,-3.669497880937501,['Ti'],['F'],"[3, 4, 5]",perovskite
ICSD-33805.cif,In4 Ba8 Al4 O20,36,-2.5018885625,['In'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-33884.cif,As4 Cl8 F12,24,-1.463042094375,['As'],['F'],"[2, 3]",perovskite
ICSD-33890.cif,Co4 Na8 Li12 O16,40,-1.6760786017500002,['Na'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-34201.cif,Na4 K8 Al4 F24,40,-3.1980156830000004,"['Al', 'Na']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-34233.cif,Mg8 Si4 O16,28,-2.849721446428572,['Mg'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-34241.cif,Ca O2 H2,5,-1.906263839,['Ca'],['O'],[0],perovskite
ICSD-34349.cif,Al4 Mg4 B4 O16,28,-2.8047986525,"['Al', 'Mg']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-34474.cif,Fe6 B6 O18,30,-2.0145004771666675,['Fe'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-34600.cif,In3 Na3 O6,12,-1.65687915375,"['In', 'Na']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-34630.cif,Ti6 O20 Sr8,34,-3.137661208529411,['Ti'],['O'],"[8, 9, 10, 11, 12, 13]",perovskite
ICSD-34730.cif,Os3 Ba3 F18,24,-2.5176955721875,['Os'],['F'],"[3, 4, 5]",perovskite
ICSD-34803.cif,Sr4 Al16 O28,48,-2.94224769625,['Al'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-34913.cif,Sn6 Zn6 O18,30,-1.5141374850833338,['Sn'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-34958.cif,K3 Sc3 O6,12,-2.768687544583333,['Sc'],['O'],"[3, 4, 5]",perovskite
ICSD-35009.cif,Fe4 S4,8,-1.1236377912499993,['Fe'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-35012.cif,Re6 Li6 O18,30,-1.7124154266666674,['Re'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-35108.cif,Rb2 Pt F6,9,-2.2166591141666663,['Pt'],['F'],[2],perovskite
ICSD-35142.cif,Ni3 V9 S18,30,-1.0037827236666663,"['V', 'Ni']",['S'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-35225.cif,Tl6 Br18 Fe6,30,-0.9405712073333332,['Fe'],['Br'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-35258.cif,I16 Cd8,24,-0.6018809424999999,['Cd'],['I'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-35289.cif,Tl12 Cl8 S2,22,-0.8470148981818177,['S'],['Tl'],"[12, 13]",anti-perovskite
ICSD-35322.cif,Ag3 Ga3 O6,12,-1.2546225255208334,['Ga'],['O'],"[0, 1, 2]",perovskite
ICSD-35340.cif,Mg2 Pt6 O12,20,-1.0870297280000003,['Pt'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-35382.cif,V4 F12 Li2,18,-2.748685846203704,"['Li', 'V']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-35396.cif,Ba3 Ni3 F18,24,-2.5462833726041665,['Ni'],['F'],"[3, 4, 5]",perovskite
ICSD-35407.cif,Cd2 Pt6 O12,20,-0.7788375645000002,['Pt'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-35428.cif,La4 Nb8 Cl4 O24,40,-2.880737190125,['Nb'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-35459.cif,Ba6 Cr6 O18,30,-2.2888779236666674,['Cr'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-35475.cif,Li2 I2 O6,10,-0.9865550524166672,['Li'],['O'],"[0, 1]",perovskite
ICSD-35551.cif,Al2 La2 O6,10,-3.2531886465,['Al'],['O'],"[2, 3]",perovskite
ICSD-35580.cif,Cu2 Y2 O4,8,-2.457222083125,['Y'],['O'],"[0, 1]",perovskite
ICSD-35719.cif,Cr4 Zr4 F24,32,-3.0797140409375,"['Zr', 'Cr']",['F'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-35723.cif,Ca3 Sn3 F18,24,-3.0702320486979167,"['Sn', 'Ca']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-35725.cif,Fe3 Zr3 F18,24,-3.353125710520833,"['Fe', 'Zr']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-35762.cif,Mn4 Ag8 O16,28,-0.8427336748522174,['Ag'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-35817.cif,Co12 B4 O20,36,-1.9164484461111115,['Co'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-35853.cif,Y2 Mn14 O24,40,-1.7712688216379306,['Mn'],['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-35870.cif,Se16 Ti8,24,-1.1257483087500002,['Ti'],['Se'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-35973.cif,Pb2 O4,6,-0.8416805158333341,['Pb'],['O'],"[0, 1]",perovskite
ICSD-35987.cif,La Ba Mn2 O6,10,-2.3164239372931035,['Mn'],['O'],"[2, 3]",perovskite
ICSD-35994.cif,Ba6 Co2 Ir4 O18,30,-1.7602930880000005,"['Ir', 'Co']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-36002.cif,Ca3 As Cl3,7,-2.0064026205357144,['Ca'],"['Cl', 'As']","[0, 1, 2, 3]",perovskite
ICSD-36009.cif,Rb4 Te2 I12,18,-0.7988924715740741,['Te'],['I'],"[4, 5]",perovskite
ICSD-36011.cif,Sc F3,4,-4.0070929090625,['Sc'],['F'],[0],perovskite
ICSD-36090.cif,Na4 Fe4 Ti4 O16,28,-2.312795621309524,['Fe'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-36217.cif,Tl4 Br12 Fe4,20,-0.9354169615,['Fe'],['Br'],"[4, 5, 6, 7]",perovskite
ICSD-36228.cif,K8 Se4 Br24,36,-0.9079877524074074,['Se'],['Br'],"[8, 9, 10, 11]",anti-perovskite
ICSD-36244.cif,Cr4 V4 O16,24,-2.0521938275,['Cr'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-36264.cif,Tl Sb F6,8,-2.2975195346875,['Sb'],['F'],[1],perovskite
ICSD-36273.cif,Mn8 Si2 O14,24,-1.937153349655172,['Mn'],['O'],"[0, 1]",perovskite
