file_name,formula,formation_energy
ICSD-53829.cif,Rb4 Cl4,-1.951555665625
ICSD-53832.cif,Cs4 F4,-2.652068109375
ICSD-53839.cif,Li4 F4,-2.9716734997916663
ICSD-53845.cif,Rb4 Br4,-1.7758648474999998
ICSD-53906.cif,Ge4 Se4,-0.2161471558333341
ICSD-53930.cif,Ni4 O4,-0.7793598975
ICSD-53938.cif,Co4 As4 S4,-0.873095556666667
ICSD-53941.cif,Sr4 S4,-2.2879802487500003
ICSD-53946.cif,Mg4 Se4,-1.2425937658333337
ICSD-54119.cif,Rb Al F4,-3.35493015125
ICSD-54122.cif,Rb4 Al4 F16,-3.355442887083333
ICSD-54137.cif,In4 Zr2 Br12,-1.1595737927777776
ICSD-54138.cif,In4 Ca4 Br12,-1.5201559095
ICSD-54140.cif,Mn6 P6 Se18,-0.2336817544121516
ICSD-5419.cif,In6 Se9,-0.0203387766666665
ICSD-54838.cif,Bi6 Se6 Te3,-0.3125204206666666
ICSD-5498.cif,Cs2 Sc6 F20,-3.8486387864285714
ICSD-55443.cif,Zn4 V8 O16,-1.9991864196428568
ICSD-55467.cif,Re8 O24,-1.6103019209375002
ICSD-55536.cif,Ba3 Zn N2 O,-1.0029561657142865
ICSD-5557.cif,Pb4 S4,-0.68078551875
ICSD-55647.cif,Nb8 Ag8 O24,-1.96263829075
ICSD-55649.cif,Nb Ag O3,-1.9471237380000008
ICSD-55655.cif,La12 Ta4 O28,-3.3175680425000014
ICSD-55667.cif,Ca6 Mn4 O14,-2.289034590244253
ICSD-55973.cif,La6 Mn6 O18,-2.4914442794597704
ICSD-56004.cif,Te2 O4,-0.8259588005555555
ICSD-56010.cif,Ti Se2,-1.124239103333334
ICSD-56013.cif,Zr Se2,-1.4415424811111113
ICSD-56018.cif,Nb2 O4,-2.617543663333334
ICSD-56091.cif,Ca3 Mg3 C6 O18,-2.174935372666667
ICSD-56095.cif,Ca Sn O3,-2.0779380107500005
ICSD-56097.cif,K Zn F3,-2.55769441625
ICSD-56147.cif,Mg3 Cl6,-1.8663614019444443
ICSD-56166.cif,La2 O3,-3.294327042
ICSD-56210.cif,Hg4 Se4,-0.0538377145833335
ICSD-56251.cif,Na4 Sb4 F24,-2.53860990125
ICSD-56257.cif,P3 K3 F18,-2.7668517088244045
ICSD-56288.cif,Co2 O4 H2,-1.6521653131250005
ICSD-56531.cif,In3 Li3 Se6,-0.801207785833333
ICSD-56538.cif,Ag4 Cl4,-0.4902422018750001
ICSD-56556.cif,Ag4 I4,-0.244365046875
ICSD-56568.cif,As6 I18,-0.2198133832291664
ICSD-56569.cif,Sb6 I18,-0.3824997803125004
ICSD-56577.cif,Sr6 Ru4 O14,-2.031796555416667
ICSD-56677.cif,Sn4 O8,-1.5514825212500007
ICSD-56698.cif,Ru4 Ca4 O12,-1.8986011345
ICSD-56718.cif,Sr4 Ti4 O12,-3.173381425333333
ICSD-56768.cif,Ca2 Br4,-2.0551308133333337
ICSD-56769.cif,Ca4 Cl8,-2.401090663333333
ICSD-56898.cif,Zr2 K4 Si6 O18,-2.8730523216666675
ICSD-57156.cif,Zn4 O4,-1.2955744449999995
ICSD-5839.cif,Ba12 I4 Ga4 S16,-1.8316726763888893
ICSD-59003.cif,K4 Cu4 Al4 F24,-2.7385692305555565
ICSD-59102.cif,Cs8 K4 Cu4 F24,-2.22932809825
ICSD-59124.cif,Sc2 Cl2 C,-1.5250722175
ICSD-59131.cif,Sb4 Te4 Cl12 F24,-1.712804724128788
ICSD-59175.cif,K3 V3 S6 O24,-1.7318531301388889
ICSD-59196.cif,Cs8 K4 Sc4 Cl24,-2.11740943725
ICSD-59230.cif,Ni Ga2 S4,-0.7139182353571429
ICSD-59271.cif,Ba12 Zr8 S28,-2.0787988166666667
ICSD-59347.cif,Cd4 Se4 O16 H8,-1.0192619055208336
ICSD-59353.cif,Cs12 Zn4 I20,-1.2951013456944445
ICSD-59367.cif,As4 O4 H8 F24 Li4,-2.018743049621212
ICSD-59371.cif,Cs2 Ni2 Cl6,-1.15228739325
ICSD-59413.cif,K3 As3 F18,-2.4179233294791667
ICSD-59601.cif,Ta Bi4 Cl O8,-1.646318142589286
ICSD-59664.cif,La12 Os4 O28,-2.6287459502272723
ICSD-59799.cif,Tl8 Sr12 O24,-1.854508715
ICSD-5983.cif,Li2 Fe2 Cr8 O16,-1.7852108402380955
ICSD-59855.cif,Cs8 Bi8 Zn4 Se20,-0.7950715290833333
ICSD-59894.cif,Ta4 Cl24 K8,-1.6091290786111108
ICSD-59924.cif,Ag12 Ru4 O16,-0.4400285296875004
ICSD-59972.cif,Cr6 F18,-2.3041733753125
ICSD-59999.cif,Zr Mo2 O8,-2.4578349563636364
ICSD-60079.cif,Ge2 S4 F24,-1.940777248
ICSD-60199.cif,Ca4 O4,-2.97340766875
ICSD-601.cif,Sr8 Ta8 O28,-3.1166103559090903
ICSD-60204.cif,Hg4 Te4,-0.0258478583333332
ICSD-60208.cif,La12 Se16,-1.9307114945238093
ICSD-60243.cif,Ti6 K10 F28,-3.135983531931818
ICSD-60250.cif,Mn Br2,-0.6563522529885054
ICSD-60261.cif,Rb2 Ni2 Cl6,-1.12994875975
ICSD-60327.cif,Pb4 I8,-0.6906757774999998
ICSD-60328.cif,I30 Pb15,-0.6910611838888889
ICSD-6036.cif,Cs8 Tl4 Fe4 F24,-2.43934804725
ICSD-6037.cif,Cs8 K4 Co4 F24,-2.7616845065
ICSD-6038.cif,Ba3 Rh3 F18,-2.5404073509375
ICSD-6039.cif,Cs8 K4 Ni4 F24,-2.4235042332500005
ICSD-6043.cif,Cs4 Fe4 F16,-2.4915167366666666
ICSD-6047.cif,K4 Pd4 F12,-1.89328316925
ICSD-604866.cif,Ag3 Bi3 Te6,-0.1652351624999995
ICSD-60486.cif,V4 O4,-1.5302782387500002
ICSD-60524.cif,Al2 K2 F8,-3.3578346829166668
ICSD-60571.cif,Cd4 S4 O16,-1.4284846020833335
ICSD-60611.cif,Na V F3,-2.29474773425
ICSD-60615.cif,K4 Fe4 F16,-2.5051979125
ICSD-60616.cif,K8 Fe8 F32,-2.5177627727083327
ICSD-606794.cif,La6 Cr2 Al2 S14,-1.8154993397916668
ICSD-60761.cif,Pt12 I32,-0.2458562334090908
ICSD-608303.cif,La6 Mn2 Al2 S14,-1.86045475470546
ICSD-60846.cif,Cu3 Ga3 O6,-1.3613341061458335
ICSD-60848.cif,Cu3 Y3 O6,-2.4565621881250004
ICSD-60882.cif,Ba3 Si3 F18,-3.5174472505208327
ICSD-60963.cif,Sb6 Te3 Se6,-0.2263455133333333
ICSD-61042.cif,Os8 Br32,-0.18862089275
ICSD-61066.cif,Co6 C6 O18,-1.373279587000001
ICSD-61147.cif,Ta8 Ni4 S20,-1.1795699362499992
ICSD-61198.cif,Ni2 Ta4 O12,-2.3843580383333336
ICSD-61217.cif,Ir3 Li24 O18,-1.709638665
ICSD-61218.cif,Pt3 Li24 O18,-1.701989585
ICSD-61274.cif,Si3 Na6 F18,-3.0914415769444448
ICSD-61277.cif,Fe4 Na4 K8 F24,-2.67095881075
ICSD-61323.cif,Cu4 O4,-0.4327120187500002
ICSD-61355.cif,Te36 Na12,-0.3897693162499998
ICSD-6135.cif,Ba4 Fe2 Mo2 O12,-2.4618036455000007
ICSD-61402.cif,Tl4 K8 Na12 O16,-1.2002490547500002
ICSD-61504.cif,Na4 I4,-1.291341213125
ICSD-61514.cif,Na2 Cu10 S6,-0.5214627708333334
ICSD-61516.cif,Cs4 Br4,-1.81452096125
ICSD-61517.cif,Cs4 I4,-1.581692681875
ICSD-61518.cif,Tl4 Cl4,-1.0184540256249996
ICSD-61519.cif,Tl4 Br4,-0.88815862
ICSD-6152.cif,Na3 Co3 O6,-1.9096101141666668
ICSD-61540.cif,Ag4 I4,-0.244312893125
ICSD-61543.cif,Nb4 O4,-1.2940924925000008
ICSD-616071.cif,Sn4 Ba4 S12,-1.26045916275
ICSD-61627.cif,Sc4 O4,-2.7127154562500007
ICSD-61692.cif,Ir3 K3 Li18 O18,-1.6162643742857146
ICSD-61708.cif,Ag3 As3 Se6,-0.094794259166667
ICSD-61787.cif,Sc Cs K2 P2 O8,-2.5789172008588435
ICSD-61788.cif,Sb3 K3 P6 O24,-2.0121976899603182
ICSD-62027.cif,Hg3 Nb F6,-2.19405867775
ICSD-62032.cif,Cs4 Cu8 F24,-1.7908595952777775
ICSD-62048.cif,W3 Br18,-0.5309454138095239
ICSD-620548.cif,Cd Tl Te2,-0.2230376720833331
ICSD-62091.cif,Al8 Be4 O16,-2.973844477857144
ICSD-6210.cif,Cd4 Na4 P4 O16,-2.0159763010374148
ICSD-62132.cif,Cr4 As4 O16,-1.4086831716666666
ICSD-62150.cif,Cd4 Ti4 O12,-2.2536014053333338
ICSD-62159.cif,Cr4 P4 O16,-1.9965391132936503
ICSD-62199.cif,Sn12 O24,-1.6408851998611114
ICSD-62202.cif,Cd Cl2,-1.0884866558333333
ICSD-62225.cif,Cs3 Mo4 P3 O16,-2.160540922568681
ICSD-62229.cif,Li4 In4 Ge4 O16,-1.7937283347619046
ICSD-62262.cif,Rh6 F18,-1.798514510729167
ICSD-62481.cif,Li4 Sc4 Ge4 O16,-2.5056341886904763
ICSD-62555.cif,Ca6 N3 Cl3,-1.567335733020834
ICSD-626052.cif,Cr Ga2 S4,-0.6640950332142863
ICSD-62661.cif,Nb6 Mn3 O11,-2.0828851543448272
ICSD-62662.cif,Nb6 Mg3 O11,-2.5167756795000003
ICSD-6279.cif,I32 Cd16,-0.6016194052083333
ICSD-62960.cif,Sr8 Sb8 O28,-2.1398759656818176
ICSD-63096.cif,Pb4 Se4,-0.5707681583333337
ICSD-630.cif,Hg4 Cs12 Cl20,-1.5537359870833334
ICSD-63157.cif,Zn K F3,-2.55769600225
ICSD-63174.cif,Ge5 Te8 As2,-0.0518431175555553
ICSD-6320.cif,Ca8 Fe4 Ga4 O20,-2.3323976348611115
ICSD-6321.cif,Rb2 In4 O7,-1.5408552261538455
ICSD-63228.cif,Ba4 V4 S12,-1.562341833
ICSD-6325.cif,Tl8 Sn4 O12,-1.159703051875
ICSD-63287.cif,Ag2 Sb2 F12 N4 C4 H4,-1.1112095316071426
ICSD-632.cif,K2 Sb2 F12,-2.5776598278125
ICSD-63307.cif,F18 Fe3 Nb3,-2.8169119186458333
ICSD-63340.cif,Tl6 Cd4 I14,-0.6497332459375
ICSD-63353.cif,Ni6 As6 Na6 O24,-1.236260126666667
ICSD-63477.cif,Mg4 Li4 V4 O16,-2.5487285383333336
ICSD-63544.cif,K6 Ni6 As6 O24,-1.2771594230952383
ICSD-63663.cif,Mg6 C6 O18,-2.053641265000001
ICSD-64613.cif,Re4 Cs8 Cl24,-1.2491691608333335
ICSD-64661.cif,Pd3 Pt3 F18,-1.2806537284375
ICSD-64677.cif,Ba4 Cr8 O16,-1.9790813332142856
ICSD-65010.cif,Sc6 B6 O18,-3.0619692865
ICSD-65037.cif,Pd4 Cl24 K8,-1.162509819722222
ICSD-65057.cif,Te4 Br24 Cs8,-1.1193106724074071
ICSD-65062.cif,Ag4 Br4,-0.3874406450000003
ICSD-651944.cif,Sr4 Y8 Se16,-1.9757182009523808
ICSD-65216.cif,Ca4 N2 I2,-1.1835028678125
ICSD-65217.cif,Ca6 P3 I3,-1.4201735987946424
ICSD-65412.cif,Pt9 Ca6 O24,-1.4801861275641028
ICSD-6543.cif,La8 Ni4 O12 F8,-3.0007777965625
ICSD-654688.cif,In2 S4 Tl2,-0.6545802050000002
ICSD-65503.cif,Cs8 Na4 Fe4 F24,-2.63648360625
ICSD-65547.cif,Cu3 Sc3 O6,-2.420908841041667
ICSD-65549.cif,Ba8 Y2 Cu6 O18,-2.029805486323529
ICSD-656252.cif,Mn8 Ge4 S16,-0.6589097625615763
ICSD-65640.cif,Te2 K4 O6,-1.5384114602777783
ICSD-65667.cif,Sn4 Hf4 S12,-1.34113295725
ICSD-65668.cif,Pb4 Hf4 S12,-1.3682384220000003
ICSD-65677.cif,Li4 Cu4 V4 O16,-1.8203516819047616
ICSD-65702.cif,Fe2 F4,-2.5373544058333333
ICSD-65710.cif,Mn8 Si4 S16,-0.7958904814901478
ICSD-65712.cif,Cs Br F6,-1.559514535625
ICSD-65731.cif,Cs8 Li4 Y4 Cl24,-2.1454299020833334
ICSD-65733.cif,Cs8 Na4 Y4 Br24,-1.8701399275
ICSD-657483.cif,Zr2 Te2,-0.8076270008333335
ICSD-657508.cif,Se8 Ru4,-0.550592481944444
ICSD-65751.cif,Co8 Si4 O16,-1.99050957
ICSD-657607.cif,In6 Te9,-0.2438620306666664
ICSD-657608.cif,Te9 Ga6,-0.0004647961666663
ICSD-65770.cif,Mn4 Na4 F12,-2.452143127543104
ICSD-6579.cif,Mg4 V8 O16,-2.3329056396428567
ICSD-6580.cif,Fe4 V8 O16,-1.9157401014285715
ICSD-6581.cif,Mn4 Cr8 O16,-1.549384191995075
ICSD-658633.cif,Bi6 Ge3 Te12,-0.1907656290476189
ICSD-659166.cif,Ba4 Cu4 Y4 S12,-1.879862583333333
ICSD-659169.cif,Ba4 Cu4 Y4 Se12,-1.6187692687499995
ICSD-659172.cif,Ba4 Ag4 La4 Se12,-1.582873723333334
ICSD-659260.cif,S8 Ir4,-0.5618960116666667
ICSD-659541.cif,Ba2 Ta2 S6,-1.6800789559999998
ICSD-659985.cif,S4 Zr4,-1.4546442387500005
ICSD-66028.cif,K18 C6 O18 F6,-2.0170587235937507
ICSD-66029.cif,Rb18 C6 O18 F6,-1.9752997144270832
ICSD-6608.cif,Ba8 Mn Nb6 O24,-2.901273661511937
ICSD-66170.cif,Cd6 B4 O12,-1.7210276977272718
ICSD-66356.cif,In2 Si2 Te6,-0.21301767
ICSD-66541.cif,Fe4 P6 O18 H6,-1.5847783189285716
ICSD-66543.cif,Ba4 Pb2 O8,-1.9802866767857144
ICSD-66546.cif,Cu2 Fe2 O4,-1.248643584375
ICSD-66555.cif,Na8 S4 O16,-1.8691864671428573
ICSD-66583.cif,Tl Ba2 Cu O5,-1.4988540130555554
ICSD-66665.cif,V2 O4,-2.3792908
ICSD-66693.cif,Li4 In4 F16,-2.6786234609722217
ICSD-66822.cif,Ba9 Mn9 O27,-2.154796620793103
ICSD-66828.cif,Mg4 Cs6 Cl14,-1.9492050830208327
ICSD-66911.cif,Zn2 P4 O8 H8,-1.111278255865801
ICSD-67146.cif,Cs8 K4 Ti4 F24,-3.0507844786666665
ICSD-67147.cif,Rb8 K4 Ti4 F24,-3.028517776166667
ICSD-67243.cif,O2 Na8 I4,-1.2934017839285716
ICSD-67264.cif,Li14 Br6 O4,-1.7048930773611115
ICSD-67265.cif,Li3 Br O,-1.7191261839999998
ICSD-67319.cif,O Cl Na3,-1.4641373782499998
ICSD-67395.cif,Ba6 Cu3 Br3 O6,-2.0672540929166656
ICSD-67402.cif,Mn4 Ga8 Te16,-0.2153001736617404
ICSD-67500.cif,Mn3 Br6,-0.6553081863218391
ICSD-67517.cif,Mn16 Br32,-0.5793651431968391
ICSD-67523.cif,Li4 Mg4 As4 O16,-2.0086565279761914
ICSD-67598.cif,Ba8 Na2 Ru6 O24,-1.87369989625
ICSD-67609.cif,Te4 F24,-2.005256948095238
ICSD-67676.cif,Ta4 Al4 O16,-2.98383238875
ICSD-67701.cif,Y3 Fe6 O12,-2.1732783888095244
ICSD-67711.cif,Y Ba2 Fe3 O8,-2.210461052857144
ICSD-67916.cif,K4 Fe4 Se8 O24,-1.2038859360833336
ICSD-67981.cif,Li6 N6 O18,-0.9895911205000004
ICSD-67982.cif,Zr3 K6 O18 B6,-2.6840829307575764
ICSD-68103.cif,Te20 Pd4 Nb4,-0.4000428794047615
ICSD-68111.cif,Ge3 Te12 As6,-0.026294422857143
ICSD-68112.cif,Ge2 Te5 As2,-0.0367587337037033
ICSD-68113.cif,Ge9 Te18 As6,-0.0435978715151515
ICSD-68114.cif,Te21 Ge12 As6,-0.048267831794871
ICSD-68167.cif,Ni4 S8,-0.4969900783333329
ICSD-68226.cif,Bi2 K12 Cl16 F8 H6,-1.8277491807954545
ICSD-68372.cif,Te6 O18,-0.8187669183333336
ICSD-68464.cif,O8 Cr2 K3 Na,-2.022991113571429
ICSD-68472.cif,Ru4 S8,-0.8775452599999992
ICSD-68611.cif,Ba8 Bi4 Y4 O24,-2.43221671675
ICSD-68645.cif,In2 Zn3 S6,-0.7756077772727271
ICSD-68826.cif,Al6 F18,-3.547667209270833
ICSD-68847.cif,Fe8 S8,-1.12372172125
ICSD-68980.cif,Na4 Sn2 F12,-2.7084637862500003
ICSD-68981.cif,Na4 Fe4 F12,-2.65007176525
ICSD-68982.cif,Ge4 Rb8 F24,-2.757758765
ICSD-69012.cif,Sr4 V2 O8,-2.7807515078571434
ICSD-69028.cif,Tl20 Te12,-0.2758654965624996
ICSD-69034.cif,Li8 Zn4 I16,-0.9605900438095236
ICSD-69090.cif,Ba6 Zn2 Ru4 O18,-1.8509661876666663
ICSD-69142.cif,Ir4 Cs8 Cl24,-1.2547397741666666
ICSD-69167.cif,V6 F18,-2.7660312303125
ICSD-69296.cif,Cd4 Sn2 O8,-1.3292714469642857
ICSD-69343.cif,Mg2 Na4 Cl8,-1.8288370735714288
ICSD-69344.cif,Cd2 Na4 Cl8,-1.5012582357142858
ICSD-69349.cif,Zn4 Na4 F12,-2.50777186025
ICSD-69438.cif,K6 Pt12 Se18,-0.7303301719444444
ICSD-69439.cif,Rb6 Pt12 Se18,-0.7341152616666666
ICSD-69440.cif,Cs6 Pt12 Se18,-0.751995336527778
ICSD-69616.cif,Ni8 Ga4 B4 O20,-1.6615432351388892
ICSD-69623.cif,Ge3 Na6 F18,-2.703286636203704
ICSD-69659.cif,Cr2 S2 Br2,-0.539107385
ICSD-69681.cif,Rb4 Mg2 F8,-3.1097672785714283
ICSD-69682.cif,Rb4 Ni2 F8,-2.437121067142857
ICSD-69683.cif,Rb4 Co2 F8,-2.5900674407142854
ICSD-69995.cif,Cs2 Sn2 I6,-0.9774464405
ICSD-69996.cif,Cs4 Sn4 I12,-0.978631155
ICSD-70103.cif,Co12 O20 B4,-1.916446871111112
ICSD-710094.cif,Cd2 O12 C4 F2 Rb2 Li4,-1.8599627169551287
ICSD-71010.cif,In2 Fe2 O6,-1.4452436430000002
ICSD-71027.cif,Mn2 F4,-2.233932375488506
ICSD-71149.cif,Zr12 Cl30 Ni2,-1.7118156783522729
ICSD-71209.cif,Ba6 Ca2 Ru4 O18,-2.096850765000001
ICSD-71218.cif,Nb16 K2 O28,-2.5293729860869565
ICSD-71292.cif,Ta4 Pt4 Te20,-0.3874934144047617
ICSD-71325.cif,Tl8 Sr4 O16,-1.3261452053571432
ICSD-71334.cif,K4 Na4 Si4 F24,-3.1143309294444435
ICSD-71421.cif,Ni Li2 O2,-1.755275295333334
ICSD-71451.cif,Sr6 V4 O14,-2.7888295504166662
ICSD-71536.cif,K6 Co3 Se6 O18,-1.2993153040909091
ICSD-71537.cif,Co4 Se8 O20,-0.9170719388541676
ICSD-71540.cif,K6 Mn3 Se6 O18,-1.2852984829362593
ICSD-71602.cif,Ba10 Ir2 In4 Al4 Cl2 O26,-2.3107775990104167
ICSD-71656.cif,Bi4 Fe4 Mn4 O20,-1.5441797645581898
ICSD-71814.cif,Mn4 As4 Li4 O16,-1.5259177678284082
ICSD-71839.cif,Sr8 Cd4 W4 O24,-2.3543568074999994
ICSD-71862.cif,Cd4 P4 O16 Li4,-2.065453557227892
ICSD-71968.cif,Ag2 In2 P4 Se12,-0.2350393249523805
ICSD-71969.cif,Cu2 In2 P4 Se12,-0.2278347922023812
ICSD-72042.cif,Ti16 S32,-1.4527374345138888
ICSD-72110.cif,Na8 Ni4 In4 F28,-2.4928007835227275
ICSD-72269.cif,Ba Pb O3,-1.6718328445000004
ICSD-72289.cif,Na8 Ni4 Al4 F28,-2.8517289739772727
ICSD-72299.cif,Rb4 Pd8 F20,-1.6921412932812498
ICSD-72320.cif,Zn4 Na4 F12,-2.50809980125
ICSD-72352.cif,Hg2 Rb4 F8,-2.184470517142857
ICSD-72353.cif,Hg2 Cs4 F8,-2.208377027142857
ICSD-72441.cif,Au Te2,-0.048830059444444
ICSD-72740.cif,Ba4 Ti4 F16 O4,-3.604815557738095
ICSD-72813.cif,W2 Cu2 Ba4 O12,-2.2528549197500007
ICSD-72815.cif,Sr8 Ca4 Mo4 O24,-2.67321629825
ICSD-72831.cif,Rb2 Nb F6,-3.0054482197222225
ICSD-72832.cif,Cs2 Nb F6,-3.021108999166666
ICSD-72839.cif,Bi2 Ba6 Na2 O12,-2.072944953181818
ICSD-72840.cif,Bi K Li6 O6,-1.7258658342857145
ICSD-72872.cif,Co2 Re2 O8,-1.6499575583333332
ICSD-73088.cif,Pb4 Tl16 Te12,-0.3288600009374996
ICSD-73109.cif,Li2 Nb2 O4,-2.4518106433333333
ICSD-73111.cif,Na2 Nb2 O4,-2.2856543474999995
ICSD-73114.cif,Pt3 Mn3 F18,-1.7490232895581894
ICSD-73115.cif,Mn4 Li4 O16,-1.5178325270498096
ICSD-73132.cif,Li2 Pd2 Al2 F12,-2.647625807592593
ICSD-73133.cif,Pd3 Zr3 F18,-2.7192288619791665
ICSD-73159.cif,Ta3 K3 Li18 O18,-2.2522009086904764
ICSD-73166.cif,Rb Pd F3,-1.89122485925
ICSD-73167.cif,K Pd F3,-1.89179662625
ICSD-73174.cif,K4 Te4,-0.8467888358333333
ICSD-73183.cif,Ba6 Ca2 Ru4 O18,-2.0968489620000006
ICSD-73223.cif,Li8 Zn4 Br16,-1.2777561430952384
ICSD-73224.cif,Na8 Zn4 Br16,-1.314615185357143
ICSD-73228.cif,Li4 Co2 Cl8,-1.4886259488095237
ICSD-73276.cif,Li4 Mg2 Br8,-1.5403593538095242
ICSD-73300.cif,K6 Na2 Re4 O18,-1.8412805203333336
ICSD-73314.cif,Te20 Ta4 Ni4,-0.346899752619048
ICSD-73316.cif,Te20 Nb4 Ni4,-0.3929241701190469
ICSD-73339.cif,I6 Sc2 Li2,-1.1281478279166663
ICSD-73353.cif,V3 Nb3 F18,-2.7671762571875
ICSD-73354.cif,Zr4 V4 F24,-3.1912530856249988
ICSD-73394.cif,Sr4 Ru2 O8,-2.1628364157142856
ICSD-73450.cif,K4 Ni2 F8,-2.3534811057142853
ICSD-73464.cif,Se2 K3 Na O8,-1.4127624966666668
ICSD-73532.cif,Cs3 La3 S6,-1.9722928572916671
ICSD-73698.cif,Sr8 V6 O20,-2.788280894117647
ICSD-73711.cif,Sn4 Zr4 S12,-1.3403157057500004
ICSD-73720.cif,W12 O32,-2.1504798729545445
ICSD-73728.cif,Ni2 F4,-1.640182384166667
ICSD-73736.cif,Cs V S2 O8,-1.7472546668750002
ICSD-73874.cif,Ni2 Li4 O4,-1.755565349333334
ICSD-73881.cif,Fe12 Na4 O20,-1.6794547955555563
ICSD-73886.cif,Na4 Cu4 Ti4 S12,-1.2124675377777774
ICSD-73887.cif,Na4 Cu4 Zr4 S12,-1.4032807024999994
ICSD-73888.cif,Na4 Cu4 Zr4 Se12,-1.126033596666667
ICSD-73889.cif,Na4 Cu4 Zr4 Te12,-0.7803000641666665
ICSD-73893.cif,Ba12 Cr4 O20,-2.443005720277778
ICSD-73899.cif,La4 V4 O12,-2.8492194810000004
ICSD-73974.cif,Ag3 Ni3 O6,-0.713195807083333
ICSD-74173.cif,As6 Zn6 O24 Na6,-1.5451629614285716
ICSD-74194.cif,Ag4 La4 Ti6 O20,-2.6682689417647056
ICSD-74210.cif,Al2 Na6 F12,-3.081969669
ICSD-74316.cif,In8 Ti4 O20,-2.146205788645833
ICSD-74410.cif,Ba8 Cr4 Ta4 O24,-2.7086533260000007
ICSD-74494.cif,La6 Al6 O18,-3.256795928500001
ICSD-74500.cif,K8 Hg4 S8,-0.9587269495
ICSD-74527.cif,Al4 P6 O18 H6,-2.070213666869748
ICSD-74528.cif,Ga4 P6 O18 H6,-1.6836602717226892
ICSD-74539.cif,Ca Sb2 O6,-1.91835004
ICSD-74540.cif,Sr Sb2 O6,-1.9341958366666665
ICSD-74541.cif,Ba Sb2 O6,-1.923540390555556
ICSD-74565.cif,Mo2 Li4 F12,-2.723221199351852
ICSD-74601.cif,Sb4 S12 Cr4,-0.5429106744999999
ICSD-74680.cif,Os3 S6 Cl36,-0.3114533916666662
ICSD-74770.cif,Hg8 Br4 P12,-0.1452597432142853
ICSD-74830.cif,Li3 P3 F18,-2.724172255699405
ICSD-74831.cif,Li3 As3 F18,-2.3747621042708342
ICSD-75001.cif,Te6 Al2 Si2,-0.2699137404999995
ICSD-75159.cif,V12 O22 Na2,-2.3584386016666667
ICSD-75171.cif,Y4 P8 K4 O28,-2.7135079174567096
ICSD-75179.cif,Ti4 O8,-3.03070476888889
ICSD-75241.cif,Ba6 Zr4 S14,-2.066745120416666
ICSD-75254.cif,In6 O18 B6,-2.0580902678333333
ICSD-75273.cif,Cd4 Se4 O12,-1.000346334833334
ICSD-75384.cif,Cr2 Nb2 F12,-2.6970379440625
ICSD-75469.cif,In4 Fe4 Br12,-0.8590248575
ICSD-75470.cif,In4 Mn4 Br12,-0.6511506462931035
ICSD-75513.cif,Sb4 Te12 Na12,-0.642585602857143
ICSD-75532.cif,Cu4 Ir8 S16,-0.6496738492857139
ICSD-75569.cif,La4 Ru4 O12,-2.2141352944999992
ICSD-75588.cif,Na3 Fe3 O6,-1.7245754758333334
ICSD-759331.cif,Te4 Na8 O16,-1.4339179873809524
ICSD-759333.cif,Ba6 Ni2 Ir4 O18,-1.6218996973333342
ICSD-759334.cif,Rb2 Cd2 P6 O18,-2.1124738438775514
ICSD-759339.cif,Hf4 Sr4 Se12,-1.6476884265000002
ICSD-75959.cif,Tl20 Cl4 Se8,-0.5269948318229165
ICSD-75960.cif,Tl20 Br4 Se8,-0.4982928882291669
ICSD-759747.cif,Sn2 O4,-1.652358362916667
ICSD-75986.cif,Ba6 Mg3 B6 O18,-2.7667793895454547
ICSD-76001.cif,Na8 Cr4 O16,-1.9591700260714284
ICSD-76019.cif,Zr4 O4,-2.217308022500001
ICSD-76032.cif,Sn4 Se4,-0.435249026458334
ICSD-760462.cif,Cs8 Sn4 I24,-0.94075903875
ICSD-760468.cif,Cs8 Sn4 Br24,-1.2718116543055558
ICSD-76047.cif,Ga La O3,-1.1151894407500005
ICSD-76086.cif,Mn4 O4,-1.1830793757327591
ICSD-76275.cif,Ru4 K8 Cl24,-1.1978986858333331
ICSD-76436.cif,Ba8 Ca4 W4 O24,-2.8397415885000004
ICSD-76437.cif,Ba12 W4 O24,-2.6123230232500005
ICSD-76541.cif,Na3 V3 S6,-1.1272294970833332
ICSD-76543.cif,Na3 Y3 S6,-2.007937779166668
ICSD-76567.cif,Nb6 S8,-1.315882807857142
ICSD-76576.cif,Nb Se2,-0.8609220294444443
ICSD-76639.cif,Fe4 O4,-1.726533
ICSD-76640.cif,Ni4 O4,-0.7793538850000004
ICSD-7664.cif,Ag3 Bi3 Se6,-0.2847936775000003
ICSD-76919.cif,Mg6 Si4 O18 H8,-2.268504834166667
ICSD-76967.cif,Tl I O3,-0.32389120375
ICSD-77064.cif,Cd8 Sb8 O28,-1.347940461590909
ICSD-77142.cif,Sr Co O3,-1.9529149090000004
ICSD-77196.cif,Rb3 Br O,-1.273929506
ICSD-77242.cif,Cs Ca Br3,-2.0032439585
ICSD-77325.cif,Pb3 I6,-0.6907548916666665
ICSD-77343.cif,Na2 K2 S2 O8,-1.8733598600000003
ICSD-77381.cif,Pt4 Cs8 Br24,-1.0961474358333332
ICSD-77546.cif,Li4 Si4 Sc4 O16,-3.006562973690476
ICSD-77597.cif,Na3 V3 Se6,-0.7993053070833334
ICSD-77619.cif,Ir6 F18,-1.5533027344791666
